scenario,budget_level,clients_read,engine,embedding_model,run_id,timestamp_utc,repeat_idx,engine_version,dataset_bundle,dataset_hash,seed,clients_write,quality_target,search_params_json,recall_at_10,ndcg_at_10,mrr_at_10,p50_ms,p95_ms,p99_ms,qps,rhu_h,sla_threshold_ms,sla_violation_rate,errors,rtt_baseline_ms_p50,rtt_baseline_ms_p99,task_cost_est,freshness_hit_at_1s,freshness_hit_at_5s,stale_answer_rate_at_5s,p95_visibility_latency_ms,evidence_coverage_at_10,setup_elapsed_s,warmup_target_s,warmup_elapsed_s,warmup_requests,measure_target_s,measure_elapsed_s,measure_requests,export_elapsed_s,resource_cpu_vcpu,resource_gpu_count,resource_ram_gib,resource_disk_tb,rhu_rate,__run_path,__meta_run_id,__meta_config_fingerprint,__meta_ground_truth_source,__meta_ground_truth_metric,__meta_ground_truth_engine,__meta_ground_truth_k,__meta_profile,__meta_budget_level,__meta_embedding_model,__meta_embedding_dim,__meta_c_llm_in,__search_payload,profile,primary_quality_metric,primary_quality_value,observation_path,evidence_coverage_at_5,evidence_coverage_at_20,avg_retrieved_input_tokens,retrieval_cost_est,embedding_cost_est,llm_context_cost_est,event_count,overlap_skipped_event_count,budget_sort,rank_within_budget
s1_single_hop,b1,4,pgvector,BAAI/bge-small-en-v1.5,run-eb7fb82104-r0-c4-t25-portable_s1,2026-04-26T13:29:30+00:00,0,postgres16-pgvector,D4,portable-s1-unresolved,42,0,0.25,"{""avg_retrieved_input_tokens"": 1565.89375, ""budget_level"": ""b1"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 384, ""embedding_model"": ""BAAI/bge-small-en-v1.5"", ""evidence_coverage_at_10"": 0.5089155505952381, ""evidence_coverage_at_20"": 0.5838126240079365, ""evidence_coverage_at_5"": 0.42470920138888885, ""llm_context_cost_est"": 234.88406249999997, ""primary_quality_metric"": ""ndcg_at_10"", ""primary_quality_value"": 0.4259549597800726, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 1.3581327888619708e-07, ""search_params"": {""ivfflat_probes"": 32}, ""task_cost_est"": 234.88406263581325}",0.5089155505952381,0.4259549597800726,0.4728069196428571,103.55570807587355,204.32328093447722,265.36633072188135,21.317959057839232,8.692049848716612e-05,50.0,0.8578125,0,0.6598125328309834,1.034429152496159,234.88406263581325,,,,,0.5089155505952381,59.868378791958094,15,15.327489708084613,280,30,30.021635667071678,640,3.90819637500681,4.0,0.0,0.0,0.00019280612468719482,0.01042294290770466,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b1/s1_single_hop__bge-small-en-v1-5/pgvector,run-eb7fb82104-r0-c1-t25-portable_s1,eb7fb821040428d0ba1c67058d3a476782eb8eef345a36742f49b7f9f47844b6,portable_text_qrels,ndcg_at_10,processed_text_qrels,10.0,portable-agentic,b1,BAAI/bge-small-en-v1.5,384.0,0.15,"{'avg_retrieved_input_tokens': 1565.89375, 'budget_level': 'b1', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 384, 'embedding_model': 'BAAI/bge-small-en-v1.5', 'evidence_coverage_at_10': 0.5089155505952381, 'evidence_coverage_at_20': 0.5838126240079365, 'evidence_coverage_at_5': 0.42470920138888885, 'llm_context_cost_est': 234.88406249999997, 'primary_quality_metric': 'ndcg_at_10', 'primary_quality_value': 0.4259549597800726, 'profile': 'portable-agentic', 'retrieval_cost_est': 1.3581327888619708e-07, 'search_params': {'ivfflat_probes': 32}, 'task_cost_est': 234.88406263581325}",portable-agentic,ndcg_at_10,0.4259549597800726,,,,,,,,,,1,1.0
s1_single_hop,b1,4,faiss-cpu,BAAI/bge-small-en-v1.5,run-9908215b3c-r0-c4-t25-portable_s1,2026-04-26T13:21:23+00:00,0,cpu,D4,portable-s1-unresolved,42,0,0.25,"{""avg_retrieved_input_tokens"": 1751.7281879194632, ""budget_level"": ""b1"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 384, ""embedding_model"": ""BAAI/bge-small-en-v1.5"", ""evidence_coverage_at_10"": 0.6007523702993501, ""evidence_coverage_at_20"": 0.6635795071197755, ""evidence_coverage_at_5"": 0.5169432015908526, ""llm_context_cost_est"": 262.75922818791946, ""primary_quality_metric"": ""ndcg_at_10"", ""primary_quality_value"": 0.5055062099023669, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 8.908901454607967e-09, ""search_params"": {""hnsw_ef"": 64}, ""task_cost_est"": 262.75922819682836}",0.6007523702993501,0.5055062099023669,0.5295093391569902,7.817146019078791,12.750248383963463,15.313670871546487,325.9977607725379,7.964557900419522e-06,50.0,0.0,0,0.024999957531690598,0.027740100631490322,262.75922819682836,,,,,0.6007523702993501,9.166651041945443,15,3.0653199169319123,894,30,2.7423501249868423,894,3.4541740419808775,4.0,0.0,0.07450580596923828,7.275957614183426e-05,0.01045541493052345,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b1/s1_single_hop__bge-small-en-v1-5/faiss_cpu,run-9908215b3c-r0-c1-t25-portable_s1,9908215b3cd4b79de104da4c4cdfffdd94fcf011de31cc08c33a84583173ba7d,portable_text_qrels,ndcg_at_10,processed_text_qrels,10.0,portable-agentic,b1,BAAI/bge-small-en-v1.5,384.0,0.15,"{'avg_retrieved_input_tokens': 1751.7281879194632, 'budget_level': 'b1', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 384, 'embedding_model': 'BAAI/bge-small-en-v1.5', 'evidence_coverage_at_10': 0.6007523702993501, 'evidence_coverage_at_20': 0.6635795071197755, 'evidence_coverage_at_5': 0.5169432015908526, 'llm_context_cost_est': 262.75922818791946, 'primary_quality_metric': 'ndcg_at_10', 'primary_quality_value': 0.5055062099023669, 'profile': 'portable-agentic', 'retrieval_cost_est': 8.908901454607967e-09, 'search_params': {'hnsw_ef': 64}, 'task_cost_est': 262.75922819682836}",portable-agentic,ndcg_at_10,0.5055062099023669,,,,,,,,,,1,2.0
s1_single_hop,b1,4,lancedb-inproc,BAAI/bge-small-en-v1.5,run-6d9cff9c7e-r0-c4-t25-portable_s1,2026-04-26T13:24:15+00:00,0,local,D4,portable-s1-unresolved,42,0,0.25,"{""avg_retrieved_input_tokens"": 1751.7281879194632, ""budget_level"": ""b1"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 384, ""embedding_model"": ""BAAI/bge-small-en-v1.5"", ""evidence_coverage_at_10"": 0.6007523702993502, ""evidence_coverage_at_20"": 0.6635795071197756, ""evidence_coverage_at_5"": 0.5169432015908526, ""llm_context_cost_est"": 262.75922818791946, ""primary_quality_metric"": ""ndcg_at_10"", ""primary_quality_value"": 0.5055062099023669, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 5.355986477055628e-08, ""search_params"": {""hnsw_ef"": 32}, ""task_cost_est"": 262.7592282414793}",0.6007523702993502,0.5055062099023669,0.5295093391569902,65.57156244525686,82.20422264421356,90.94178635277775,54.22374696722913,4.7882519104877315e-05,50.0,0.9183445190156599,0,0.00024994369596242905,0.0002919696271419525,262.7592282414793,,,,,0.6007523702993502,35.54505616601091,15,15.06640941707883,860,30,16.487241291906685,894,3.953707707929425,4.0,0.0,0.07152557373046875,0.00011023363549611531,0.010455179597703552,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b1/s1_single_hop__bge-small-en-v1-5/lancedb_inproc,run-6d9cff9c7e-r0-c1-t25-portable_s1,6d9cff9c7e7ff84c6cfdaf85efcd19156da9cad814709fc015499b83ec5db271,portable_text_qrels,ndcg_at_10,processed_text_qrels,10.0,portable-agentic,b1,BAAI/bge-small-en-v1.5,384.0,0.15,"{'avg_retrieved_input_tokens': 1751.7281879194632, 'budget_level': 'b1', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 384, 'embedding_model': 'BAAI/bge-small-en-v1.5', 'evidence_coverage_at_10': 0.6007523702993502, 'evidence_coverage_at_20': 0.6635795071197756, 'evidence_coverage_at_5': 0.5169432015908526, 'llm_context_cost_est': 262.75922818791946, 'primary_quality_metric': 'ndcg_at_10', 'primary_quality_value': 0.5055062099023669, 'profile': 'portable-agentic', 'retrieval_cost_est': 5.355986477055628e-08, 'search_params': {'hnsw_ef': 32}, 'task_cost_est': 262.7592282414793}",portable-agentic,ndcg_at_10,0.5055062099023669,,,,,,,,,,1,3.0
s1_single_hop,b1,4,qdrant,BAAI/bge-small-en-v1.5,run-68b5a4ad36-r0-c4-t25-portable_s1,2026-04-26T13:34:05+00:00,0,server,D4,portable-s1-unresolved,42,0,0.25,"{""avg_retrieved_input_tokens"": 1756.837807606264, ""budget_level"": ""b1"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 384, ""embedding_model"": ""BAAI/bge-small-en-v1.5"", ""evidence_coverage_at_10"": 0.5915055395760095, ""evidence_coverage_at_20"": 0.6519588260360071, ""evidence_coverage_at_5"": 0.5096725080785484, ""llm_context_cost_est"": 263.5256711409396, ""primary_quality_metric"": ""ndcg_at_10"", ""primary_quality_value"": 0.4986131821685211, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 5.063327002434395e-09, ""search_params"": {""hnsw_ef"": 32}, ""task_cost_est"": 263.52567114600294}",0.5915055395760095,0.4986131821685211,0.5236892333368843,5.726000003051013,6.890843773726373,7.25264600245282,571.4658597256991,4.526614340176349e-06,50.0,0.0,0,4.798896028660238,7.63661666540429,263.52567114600294,,,,,0.5915055395760095,34.74992191698402,15,2.6759161660447717,894,30,1.5643979159649462,894,4.029629333992489,4.0,0.0,0.0,0.0,0.010416666666666666,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b1/s1_single_hop__bge-small-en-v1-5/qdrant,run-68b5a4ad36-r0-c1-t25-portable_s1,68b5a4ad36ab6116d485b631f4bd460aa4ebbcdb470366ee5f0492110e7e133b,portable_text_qrels,ndcg_at_10,processed_text_qrels,10.0,portable-agentic,b1,BAAI/bge-small-en-v1.5,384.0,0.15,"{'avg_retrieved_input_tokens': 1756.837807606264, 'budget_level': 'b1', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 384, 'embedding_model': 'BAAI/bge-small-en-v1.5', 'evidence_coverage_at_10': 0.5915055395760095, 'evidence_coverage_at_20': 0.6519588260360071, 'evidence_coverage_at_5': 0.5096725080785484, 'llm_context_cost_est': 263.5256711409396, 'primary_quality_metric': 'ndcg_at_10', 'primary_quality_value': 0.4986131821685211, 'profile': 'portable-agentic', 'retrieval_cost_est': 5.063327002434395e-09, 'search_params': {'hnsw_ef': 32}, 'task_cost_est': 263.52567114600294}",portable-agentic,ndcg_at_10,0.4986131821685211,,,,,,,,,,1,4.0
s1_single_hop,b1,4,faiss-cpu,BAAI/bge-base-en-v1.5,run-2d2c684d14-r0-c4-t25-portable_s1,2026-04-26T13:01:59+00:00,0,cpu,D4,portable-s1-unresolved,42,0,0.25,"{""avg_retrieved_input_tokens"": 1883.7371364653243, ""budget_level"": ""b1"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 768, ""embedding_model"": ""BAAI/bge-base-en-v1.5"", ""evidence_coverage_at_10"": 0.6235764887610525, ""evidence_coverage_at_20"": 0.6932584070167963, ""evidence_coverage_at_5"": 0.5599845531053584, ""llm_context_cost_est"": 282.5605704697986, ""primary_quality_metric"": ""ndcg_at_10"", ""primary_quality_value"": 0.5268284656504536, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 1.1442495680331723e-08, ""search_params"": {""hnsw_ef"": 32}, ""task_cost_est"": 282.56057048124114}",0.6235764887610525,0.5268284656504536,0.5555546678029899,9.555083466693759,16.55552902375348,16.75968285650015,254.71845276875084,1.0229591138216561e-05,50.0,0.0,0,0.022541964426636696,0.023334266152232885,282.56057048124114,,,,,0.6235764887610525,10.189141541952267,15,3.7210477920016274,894,30,3.5097575000254437,894,3.757694249972701,4.0,0.0,0.14603137969970703,0.00014260876923799515,0.010492613263825962,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b1/s1_single_hop__bge-base-en-v1-5/faiss_cpu,run-2d2c684d14-r0-c1-t25-portable_s1,2d2c684d14b3170647e7807149e1fb5741493d6c68f3add12fcb55ad0e9d3e1b,portable_text_qrels,ndcg_at_10,processed_text_qrels,10.0,portable-agentic,b1,BAAI/bge-base-en-v1.5,768.0,0.15,"{'avg_retrieved_input_tokens': 1883.7371364653243, 'budget_level': 'b1', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 768, 'embedding_model': 'BAAI/bge-base-en-v1.5', 'evidence_coverage_at_10': 0.6235764887610525, 'evidence_coverage_at_20': 0.6932584070167963, 'evidence_coverage_at_5': 0.5599845531053584, 'llm_context_cost_est': 282.5605704697986, 'primary_quality_metric': 'ndcg_at_10', 'primary_quality_value': 0.5268284656504536, 'profile': 'portable-agentic', 'retrieval_cost_est': 1.1442495680331723e-08, 'search_params': {'hnsw_ef': 32}, 'task_cost_est': 282.56057048124114}",portable-agentic,ndcg_at_10,0.5268284656504536,,,,,,,,,,1,5.0
s1_single_hop,b1,4,lancedb-inproc,BAAI/bge-base-en-v1.5,run-8aaaabb9a3-r0-c4-t25-portable_s1,2026-04-26T13:05:29+00:00,0,local,D4,portable-s1-unresolved,42,0,0.25,"{""avg_retrieved_input_tokens"": 1883.7371364653243, ""budget_level"": ""b1"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 768, ""embedding_model"": ""BAAI/bge-base-en-v1.5"", ""evidence_coverage_at_10"": 0.6235764887610525, ""evidence_coverage_at_20"": 0.6932584070167963, ""evidence_coverage_at_5"": 0.5599845531053584, ""llm_context_cost_est"": 282.5605704697986, ""primary_quality_metric"": ""ndcg_at_10"", ""primary_quality_value"": 0.5268284656504537, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 8.408045955056056e-08, ""search_params"": {""hnsw_ef"": 64}, ""task_cost_est"": 282.5605705538791}",0.6235764887610525,0.5268284656504537,0.5555546678029899,106.14968748996034,122.87759141763672,130.30019540223282,34.66381418672743,7.516793083820114e-05,50.0,0.9988814317673378,0,0.0002909218892455101,0.00033294782042503357,282.5605705538791,,,,,0.6235764887610525,46.77260720904451,15,15.02179695898667,496,30,25.7905836669961,894,3.87419737491291,4.0,0.0,0.1430511474609375,0.00018008297411142848,0.010492377935743017,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b1/s1_single_hop__bge-base-en-v1-5/lancedb_inproc,run-8aaaabb9a3-r0-c1-t25-portable_s1,8aaaabb9a356ce2f07d242e3899b814f965e4cce36bea87034fe3e5cd963ac89,portable_text_qrels,ndcg_at_10,processed_text_qrels,10.0,portable-agentic,b1,BAAI/bge-base-en-v1.5,768.0,0.15,"{'avg_retrieved_input_tokens': 1883.7371364653243, 'budget_level': 'b1', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 768, 'embedding_model': 'BAAI/bge-base-en-v1.5', 'evidence_coverage_at_10': 0.6235764887610525, 'evidence_coverage_at_20': 0.6932584070167963, 'evidence_coverage_at_5': 0.5599845531053584, 'llm_context_cost_est': 282.5605704697986, 'primary_quality_metric': 'ndcg_at_10', 'primary_quality_value': 0.5268284656504537, 'profile': 'portable-agentic', 'retrieval_cost_est': 8.408045955056056e-08, 'search_params': {'hnsw_ef': 64}, 'task_cost_est': 282.5605705538791}",portable-agentic,ndcg_at_10,0.5268284656504537,,,,,,,,,,1,6.0
s1_single_hop,b1,4,qdrant,BAAI/bge-base-en-v1.5,run-b503a7b322-r0-c4-t25-portable_s1,2026-04-26T13:18:49+00:00,0,server,D4,portable-s1-unresolved,42,0,0.25,"{""avg_retrieved_input_tokens"": 1886.6465324384787, ""budget_level"": ""b1"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 768, ""embedding_model"": ""BAAI/bge-base-en-v1.5"", ""evidence_coverage_at_10"": 0.6213393522957281, ""evidence_coverage_at_20"": 0.6913009126096374, ""evidence_coverage_at_5"": 0.5594252689890273, ""llm_context_cost_est"": 282.9969798657718, ""primary_quality_metric"": ""ndcg_at_10"", ""primary_quality_value"": 0.5252833073953241, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 5.7713520791660176e-09, ""search_params"": {""hnsw_ef"": 64}, ""task_cost_est"": 282.99697987154315}",0.6213393522957281,0.5252833073953241,0.5545000177550512,6.744833022821695,8.02724584355019,8.36369534372352,501.35886336995793,5.15958875877442e-06,50.0,0.0,0,4.709854489192367,7.661956237861887,282.99697987154315,,,,,0.6213393522957281,83.2239235000452,15,1.9108682910446078,894,30,1.7831538750324398,894,4.040688624954782,4.0,0.0,0.0,0.0,0.010416666666666666,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b1/s1_single_hop__bge-base-en-v1-5/qdrant,run-b503a7b322-r0-c1-t25-portable_s1,b503a7b3221547c8b280481cf5d752d28ed91a62b4316b9c3fb7545ec8f672ad,portable_text_qrels,ndcg_at_10,processed_text_qrels,10.0,portable-agentic,b1,BAAI/bge-base-en-v1.5,768.0,0.15,"{'avg_retrieved_input_tokens': 1886.6465324384787, 'budget_level': 'b1', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 768, 'embedding_model': 'BAAI/bge-base-en-v1.5', 'evidence_coverage_at_10': 0.6213393522957281, 'evidence_coverage_at_20': 0.6913009126096374, 'evidence_coverage_at_5': 0.5594252689890273, 'llm_context_cost_est': 282.9969798657718, 'primary_quality_metric': 'ndcg_at_10', 'primary_quality_value': 0.5252833073953241, 'profile': 'portable-agentic', 'retrieval_cost_est': 5.7713520791660176e-09, 'search_params': {'hnsw_ef': 64}, 'task_cost_est': 282.99697987154315}",portable-agentic,ndcg_at_10,0.5252833073953241,,,,,,,,,,1,7.0
s1_single_hop,b1,4,pgvector,BAAI/bge-base-en-v1.5,run-7a2ba50c6c-r0-c4-t25-portable_s1,2026-04-26T13:11:57+00:00,0,postgres16-pgvector,D4,portable-s1-unresolved,42,0,0.25,"{""avg_retrieved_input_tokens"": 1893.9199029126214, ""budget_level"": ""b1"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 768, ""embedding_model"": ""BAAI/bge-base-en-v1.5"", ""evidence_coverage_at_10"": 0.6349880567113577, ""evidence_coverage_at_20"": 0.695798659269533, ""evidence_coverage_at_5"": 0.5722761596548004, ""llm_context_cost_est"": 284.0879854368932, ""primary_quality_metric"": ""ndcg_at_10"", ""primary_quality_value"": 0.5409563971838087, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 2.113173523472149e-07, ""search_params"": {""ivfflat_probes"": 64}, ""task_cost_est"": 284.0879856482105}",0.6349880567113577,0.5409563971838087,0.5633967098166127,204.7239585663192,289.0263001783751,336.4783963991794,13.710655357295087,8.706274916705253e-05,50.0,1.0,0,0.6146039813756943,0.8793016069103032,284.0879856482105,,,,,0.6349880567113577,68.91576008300763,15,15.026656250003725,148,30,30.04962120798882,412,4.089761749957688,4.0,0.0,0.0,0.00041813403367996216,0.010430277800575519,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b1/s1_single_hop__bge-base-en-v1-5/pgvector,run-7a2ba50c6c-r0-c1-t25-portable_s1,7a2ba50c6cf568b2678f205b024e6fad09d4c3d439c37208cd9a3c07632c9157,portable_text_qrels,ndcg_at_10,processed_text_qrels,10.0,portable-agentic,b1,BAAI/bge-base-en-v1.5,768.0,0.15,"{'avg_retrieved_input_tokens': 1893.9199029126214, 'budget_level': 'b1', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 768, 'embedding_model': 'BAAI/bge-base-en-v1.5', 'evidence_coverage_at_10': 0.6349880567113577, 'evidence_coverage_at_20': 0.695798659269533, 'evidence_coverage_at_5': 0.5722761596548004, 'llm_context_cost_est': 284.0879854368932, 'primary_quality_metric': 'ndcg_at_10', 'primary_quality_value': 0.5409563971838087, 'profile': 'portable-agentic', 'retrieval_cost_est': 2.113173523472149e-07, 'search_params': {'ivfflat_probes': 64}, 'task_cost_est': 284.0879856482105}",portable-agentic,ndcg_at_10,0.5409563971838087,,,,,,,,,,1,8.0
s1_single_hop,b1,8,pgvector,BAAI/bge-small-en-v1.5,run-eb7fb82104-r0-c8-t25-portable_s1,2026-04-26T13:31:31+00:00,0,postgres16-pgvector,D4,portable-s1-unresolved,42,0,0.25,"{""avg_retrieved_input_tokens"": 1586.8246951219512, ""budget_level"": ""b1"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 384, ""embedding_model"": ""BAAI/bge-small-en-v1.5"", ""evidence_coverage_at_10"": 0.5205883420441347, ""evidence_coverage_at_20"": 0.593963535617499, ""evidence_coverage_at_5"": 0.43500592818428174, ""llm_context_cost_est"": 238.02370426829268, ""primary_quality_metric"": ""ndcg_at_10"", ""primary_quality_value"": 0.43675284454967894, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 2.6584208832855567e-07, ""search_params"": {""ivfflat_probes"": 32}, ""task_cost_est"": 238.02370453413477}",0.5205883420441347,0.43675284454967894,0.4819087543554007,196.7925830394961,390.79583273269236,460.88341881986725,21.775257643105554,0.0001743924099435325,50.0,0.926829268292683,0,0.6342289852909744,0.9563230734784156,238.02370453413477,,,,,0.5205883420441347,60.256927124923095,15,15.229659541975707,288,30,30.125935166957788,656,3.90819637500681,8.0,0.0,0.0,0.00019275397062301636,0.020839607876647882,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b1/s1_single_hop__bge-small-en-v1-5/pgvector,run-eb7fb82104-r0-c1-t25-portable_s1,eb7fb821040428d0ba1c67058d3a476782eb8eef345a36742f49b7f9f47844b6,portable_text_qrels,ndcg_at_10,processed_text_qrels,10.0,portable-agentic,b1,BAAI/bge-small-en-v1.5,384.0,0.15,"{'avg_retrieved_input_tokens': 1586.8246951219512, 'budget_level': 'b1', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 384, 'embedding_model': 'BAAI/bge-small-en-v1.5', 'evidence_coverage_at_10': 0.5205883420441347, 'evidence_coverage_at_20': 0.593963535617499, 'evidence_coverage_at_5': 0.43500592818428174, 'llm_context_cost_est': 238.02370426829268, 'primary_quality_metric': 'ndcg_at_10', 'primary_quality_value': 0.43675284454967894, 'profile': 'portable-agentic', 'retrieval_cost_est': 2.6584208832855567e-07, 'search_params': {'ivfflat_probes': 32}, 'task_cost_est': 238.02370453413477}",portable-agentic,ndcg_at_10,0.43675284454967894,,,,,,,,,,1,1.0
s1_single_hop,b1,8,faiss-cpu,BAAI/bge-small-en-v1.5,run-9908215b3c-r0-c8-t25-portable_s1,2026-04-26T13:21:40+00:00,0,cpu,D4,portable-s1-unresolved,42,0,0.25,"{""avg_retrieved_input_tokens"": 1751.7281879194632, ""budget_level"": ""b1"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 384, ""embedding_model"": ""BAAI/bge-small-en-v1.5"", ""evidence_coverage_at_10"": 0.6007523702993501, ""evidence_coverage_at_20"": 0.6635795071197755, ""evidence_coverage_at_5"": 0.5169432015908526, ""llm_context_cost_est"": 262.75922818791946, ""primary_quality_metric"": ""ndcg_at_10"", ""primary_quality_value"": 0.5055062099023669, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 1.6708966611473955e-08, ""search_params"": {""hnsw_ef"": 64}, ""task_cost_est"": 262.7592282046284}",0.6007523702993501,0.5055062099023669,0.5295093391569902,12.700040941126645,23.310912057058882,26.02854023221877,346.9873738141654,1.4937816150657717e-05,50.0,0.0,0,0.01808302477002144,0.01850002445280552,262.7592282046284,,,,,0.6007523702993501,8.414907708996907,15,2.904917666921392,894,30,2.5764626250602305,894,3.4541740419808775,8.0,0.0,0.07450580596923828,7.275957614183426e-05,0.020872081597190117,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b1/s1_single_hop__bge-small-en-v1-5/faiss_cpu,run-9908215b3c-r0-c1-t25-portable_s1,9908215b3cd4b79de104da4c4cdfffdd94fcf011de31cc08c33a84583173ba7d,portable_text_qrels,ndcg_at_10,processed_text_qrels,10.0,portable-agentic,b1,BAAI/bge-small-en-v1.5,384.0,0.15,"{'avg_retrieved_input_tokens': 1751.7281879194632, 'budget_level': 'b1', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 384, 'embedding_model': 'BAAI/bge-small-en-v1.5', 'evidence_coverage_at_10': 0.6007523702993501, 'evidence_coverage_at_20': 0.6635795071197755, 'evidence_coverage_at_5': 0.5169432015908526, 'llm_context_cost_est': 262.75922818791946, 'primary_quality_metric': 'ndcg_at_10', 'primary_quality_value': 0.5055062099023669, 'profile': 'portable-agentic', 'retrieval_cost_est': 1.6708966611473955e-08, 'search_params': {'hnsw_ef': 64}, 'task_cost_est': 262.7592282046284}",portable-agentic,ndcg_at_10,0.5055062099023669,,,,,,,,,,1,2.0
s1_single_hop,b1,8,lancedb-inproc,BAAI/bge-small-en-v1.5,run-6d9cff9c7e-r0-c8-t25-portable_s1,2026-04-26T13:25:25+00:00,0,local,D4,portable-s1-unresolved,42,0,0.25,"{""avg_retrieved_input_tokens"": 1751.7281879194632, ""budget_level"": ""b1"", ""c_llm_in"": 0.15, ""embedding_cost_est"": 0.0, ""embedding_dim"": 384, ""embedding_model"": ""BAAI/bge-small-en-v1.5"", ""evidence_coverage_at_10"": 0.6007523702993502, ""evidence_coverage_at_20"": 0.6635795071197755, ""evidence_coverage_at_5"": 0.5169432015908526, ""llm_context_cost_est"": 262.75922818791946, ""primary_quality_metric"": ""ndcg_at_10"", ""primary_quality_value"": 0.5055062099023669, ""profile"": ""portable-agentic"", ""retrieval_cost_est"": 1.0413559455421526e-07, ""search_params"": {""hnsw_ef"": 32}, ""task_cost_est"": 262.75922829205507}",0.6007523702993502,0.5055062099023669,0.5295093391569902,132.16300000203773,159.40552950487472,175.9639386681374,55.67486408710851,9.309722153146844e-05,50.0,1.0,0,0.00033294782042503357,0.00037497375160455704,262.75922829205507,,,,,0.6007523702993502,34.95919591700658,15,15.028577249962837,808,30,16.05751562502701,894,3.953707707929425,8.0,0.0,0.07152557373046875,0.00011023363549611531,0.02087184626437022,/Volumes/Max/AI/Project/MaxionBench/artifacts/runs/portable/b1/s1_single_hop__bge-small-en-v1-5/lancedb_inproc,run-6d9cff9c7e-r0-c1-t25-portable_s1,6d9cff9c7e7ff84c6cfdaf85efcd19156da9cad814709fc015499b83ec5db271,portable_text_qrels,ndcg_at_10,processed_text_qrels,10.0,portable-agentic,b1,BAAI/bge-small-en-v1.5,384.0,0.15,"{'avg_retrieved_input_tokens': 1751.7281879194632, 'budget_level': 'b1', 'c_llm_in': 0.15, 'embedding_cost_est': 0.0, 'embedding_dim': 384, 'embedding_model': 'BAAI/bge-small-en-v1.5', 'evidence_coverage_at_10': 0.6007523702993502, 'evidence_coverage_at_20': 0.6635795071197755, 'evidence_coverage_at_5': 0.5169432015908526, 'llm_context_cost_est': 262.75922818791946, 'primary_quality_metric': 'ndcg_at_10', 'primary_quality_value': 0.5055062099023669, 'profile': 'portable-agentic', 'retrieval_cost_est': 1.0413559455421526e-07, 'search_params': {'hnsw_ef': 32}, 'task_cost_est': 262.75922829205507}",portable-agentic,ndcg_at_10,0.5055062099023669,,,,,,,,,,1,3.0
